,ID,FoodGroup,Descrip,Energy_kcal,Protein_g,Fat_g,Carb_g,Sugar_g,Fiber_g,VitA_mcg,VitB6_mg,VitB12_mcg,VitC_mg,VitE_mg,Folate_mcg,Niacin_mg,Riboflavin_mg,Thiamin_mg,Calcium_mg,Copper_mcg,Iron_mg,Magnesium_mg,Manganese_mg,Phosphorus_mg,Selenium_mcg,Zinc_mg,VitA_USRDA,VitB6_USRDA,VitB12_USRDA,VitC_USRDA,VitE_USRDA,Folate_USRDA,Niacin_USRDA,Riboflavin_USRDA,Thiamin_USRDA,Calcium_USRDA,Copper_USRDA,Magnesium_USRDA,Phosphorus_USRDA,Selenium_USRDA,Zinc_USRDA
251,18301.0,Baked Products,"Pie, apple, commercially prepared, enriched flour",237.0,1.9,11.0,34.0,15.65,1.6,32.0,0.038,0.01,3.2,1.52,43.0,0.263,0.027,0.0279999999999999,11.0,0.046,0.45,7.0,0.182,24.0,1.0,0.16,0.0355555555555555,0.0223529411764705,0.0041666666666666,0.0355555555555555,0.1013333333333333,0.1075,0.0164375,0.0207692307692307,0.0233333333333333,0.0091666666666666,5.111111111111111e-05,0.0166666666666666,0.0342857142857142,0.0181818181818181,0.0145454545454545
252,9017.0,Fruits and Fruit Juices,"Apple juice, frozen concentrate, unsweetened, undiluted, without added ascorbic acid",166.0,0.51,0.37,41.0,38.83,0.4,0.0,0.1159999999999999,0.0,2.1,0.04,1.0,0.135,0.054,0.011,20.0,0.05,0.91,17.0,0.225,25.0,0.4,0.13,0.0,0.068235294117647,0.0,0.0233333333333333,0.0026666666666666,0.0025,0.0084375,0.0415384615384615,0.0091666666666666,0.0166666666666666,5.555555555555555e-05,0.0404761904761904,0.0357142857142857,0.0072727272727272,0.0118181818181818
253,44055.0,Vegetables and Vegetable Products,"Celery flakes, dried",319.0,11.3,2.1,63.7,35.9,27.8,98.0,0.46,0.0,86.5,5.55,107.0,4.64,0.5,0.44,587.0,0.5710000000000001,7.83,196.0,0.0,402.0,15.3,2.77,0.1088888888888888,0.2705882352941177,0.0,0.9611111111111112,0.37,0.2675,0.29,0.3846153846153846,0.3666666666666667,0.4891666666666667,0.0006344444444444,0.4666666666666667,0.5742857142857143,0.2781818181818182,0.2518181818181818
254,28186.0,Baked Products,"KELLOGG'S, SPECIAL K, Cracker Chips, Cheddar",382.0,6.4,9.4,73.7,4.3,9.2,129.0,0.36,0.0,0.0,0.0,0.0,4.1,0.08,0.57,81.0,0.0,1.8,52.0,0.0,120.0,0.0,0.4,0.1433333333333333,0.2117647058823529,0.0,0.0,0.0,0.0,0.25625,0.0615384615384615,0.475,0.0675,0.0,0.1238095238095238,0.1714285714285714,0.0,0.0363636363636363
255,11400.0,Vegetables and Vegetable Products,"Potatoes, frozen, whole, unprepared",78.0,2.38,0.16,17.47,0.78,1.2,0.0,0.256,0.0,14.2,0.01,13.0,1.68,0.031,0.154,8.0,0.094,1.01,13.0,0.223,32.0,0.3,0.3,0.0,0.1505882352941176,0.0,0.1577777777777777,0.0006666666666666,0.0325,0.105,0.0238461538461538,0.1283333333333333,0.0066666666666666,0.0001044444444444,0.0309523809523809,0.0457142857142857,0.0054545454545454,0.0272727272727272
256,11147.0,Vegetables and Vegetable Products,"Chard, swiss, raw",19.0,1.8,0.2,3.74,1.1,1.6,306.0,0.099,0.0,30.0,1.89,14.0,0.4,0.09,0.04,51.0,0.179,1.8,81.0,0.366,46.0,0.9,0.36,0.34,0.058235294117647,0.0,0.3333333333333333,0.126,0.035,0.025,0.0692307692307692,0.0333333333333333,0.0425,0.0001988888888888,0.1928571428571428,0.0657142857142857,0.0163636363636363,0.0327272727272727
257,19144.0,Sweets,"Candies, NESTLE, 100 GRAND Bar",468.0,2.5,19.33,70.97,51.9,1.0,38.0,0.016,0.29,0.7,0.42,5.0,0.198,0.119,0.0579999999999999,76.0,0.185,0.34,25.0,0.172,86.0,2.5,0.99,0.0422222222222222,0.0094117647058823,0.1208333333333333,0.0077777777777777,0.0279999999999999,0.0125,0.012375,0.0915384615384615,0.0483333333333333,0.0633333333333333,0.0002055555555555,0.0595238095238095,0.1228571428571428,0.0454545454545454,0.09
258,7226.0,Sausages and Luncheon Meats,"OSCAR MAYER, Salami Beef Cotto",206.0,14.2,15.7,1.9,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.23,2.71,17.0,0.0,224.0,0.0,2.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058333333333333,0.0002555555555555,0.0404761904761904,0.32,0.0,0.19
259,5127.0,Poultry Products,"Chicken, stewing, giblets, raw",168.0,17.89,9.21,2.13,0.0,0.0,3152.0,0.52,10.83,11.4,0.0,350.0,8.53,1.106,0.0969999999999999,10.0,0.275,5.93,18.0,0.151,198.0,56.1,3.01,3.5022222222222217,0.3058823529411765,4.5125,0.1266666666666666,0.0,0.875,0.533125,0.8507692307692308,0.0808333333333333,0.0083333333333333,0.0003055555555555,0.0428571428571428,0.2828571428571429,1.02,0.2736363636363636
260,7029.0,Sausages and Luncheon Meats,"Ham, sliced, regular (approximately 11% fat)",163.0,16.6,8.6,3.83,0.0,1.3,0.0,0.3289999999999999,0.42,4.0,0.08,7.0,2.904,0.178,0.626,24.0,0.089,1.02,22.0,0.557,153.0,20.7,1.35,0.0,0.1935294117647059,0.175,0.0444444444444444,0.0053333333333333,0.0175,0.1815,0.1369230769230769,0.5216666666666667,0.02,9.888888888888888e-05,0.0523809523809523,0.2185714285714285,0.3763636363636363,0.1227272727272727
261,11703.0,Vegetables and Vegetable Products,"Artichokes, (globe or french), frozen, cooked, boiled, drained, with salt",45.0,3.11,0.5,9.18,0.84,4.6,1.0,0.087,0.0,5.0,0.16,119.0,0.915,0.158,0.062,21.0,0.061,0.56,31.0,0.273,61.0,0.2,0.36,0.0011111111111111,0.0511764705882352,0.0,0.0555555555555555,0.0106666666666666,0.2975,0.0571875,0.1215384615384615,0.0516666666666666,0.0175,6.777777777777778e-05,0.0738095238095238,0.0871428571428571,0.0036363636363636,0.0327272727272727
262,7067.0,Sausages and Luncheon Meats,Poultry salad sandwich spread,200.0,11.64,13.52,7.41,0.0,0.0,42.0,0.11,0.38,1.0,2.2,5.0,1.669,0.071,0.024,10.0,0.03,0.61,10.0,0.009,33.0,10.9,1.04,0.0466666666666666,0.0647058823529411,0.1583333333333333,0.0111111111111111,0.1466666666666666,0.0125,0.1043125,0.0546153846153846,0.02,0.0083333333333333,3.333333333333333e-05,0.0238095238095238,0.0471428571428571,0.1981818181818181,0.0945454545454545
263,36023.0,Restaurant Foods,"APPLEBEE'S, chicken tenders platter",297.0,19.62,16.24,17.98,0.36,1.0,9.0,0.506,0.14,0.0,1.45,0.0,7.847,0.183,0.103,23.0,0.069,0.9,30.0,0.258,298.0,16.8,0.71,0.01,0.2976470588235294,0.0583333333333333,0.0,0.0966666666666666,0.0,0.4904375,0.1407692307692307,0.0858333333333333,0.0191666666666666,7.666666666666667e-05,0.0714285714285714,0.4257142857142857,0.3054545454545455,0.0645454545454545
264,11766.0,Vegetables and Vegetable Products,"Chayote, fruit, cooked, boiled, drained, with salt",22.0,0.62,0.48,4.5,0.0,2.8,2.0,0.118,0.0,8.0,0.0,18.0,0.42,0.04,0.026,13.0,0.11,0.22,12.0,0.1689999999999999,29.0,0.3,0.31,0.0022222222222222,0.0694117647058823,0.0,0.0888888888888888,0.0,0.045,0.02625,0.0307692307692307,0.0216666666666666,0.0108333333333333,0.0001222222222222,0.0285714285714285,0.0414285714285714,0.0054545454545454,0.0281818181818181
265,11810.0,Vegetables and Vegetable Products,"Peas, edible-podded, frozen, cooked, boiled, drained, with salt",50.0,3.5,0.38,8.43,4.82,3.1,66.0,0.174,0.0,22.0,0.47,35.0,0.563,0.119,0.064,59.0,0.09,2.4,28.0,0.28,58.0,0.8,0.49,0.0733333333333333,0.1023529411764705,0.0,0.2444444444444444,0.0313333333333333,0.0875,0.0351875,0.0915384615384615,0.0533333333333333,0.0491666666666666,0.0001,0.0666666666666666,0.0828571428571428,0.0145454545454545,0.0445454545454545
266,8182.0,Breakfast Cereals,"Cereals, WHEATENA, cooked with water, with salt",59.0,2.03,0.45,11.74,0.25,2.0,0.0,0.019,0.0,0.0,0.53,9.0,0.546,0.022,0.011,80.0,0.057,0.56,21.0,0.8170000000000001,60.0,11.0,0.69,0.0,0.0111764705882352,0.0,0.0,0.0353333333333333,0.0225,0.034125,0.0169230769230769,0.0091666666666666,0.0666666666666666,6.333333333333332e-05,0.05,0.0857142857142857,0.2,0.0627272727272727
267,43218.0,Breakfast Cereals,"Cereals ready-to-eat, ALPEN",352.0,11.2,3.3,75.7,20.0,9.1,0.0,0.28,0.12,8.7,0.51,30.0,2.12,0.4,0.4,147.0,0.3,3.0,94.0,0.0,371.0,17.3,3.0,0.0,0.1647058823529412,0.05,0.0966666666666666,0.034,0.075,0.1325,0.3076923076923077,0.3333333333333333,0.1225,0.0003333333333333,0.2238095238095238,0.53,0.3145454545454546,0.2727272727272727
268,8130.0,Breakfast Cereals,"Cereals, QUAKER, Instant Oatmeal, maple and brown sugar, dry",368.0,9.2,4.63,76.91,30.02,7.2,520.0,1.2,0.0,0.0,0.44,208.0,10.667,0.907,0.917,226.0,0.235,8.22,88.0,2.247,297.0,15.8,1.7,0.5777777777777777,0.7058823529411765,0.0,0.0,0.0293333333333333,0.52,0.6666875,0.6976923076923077,0.7641666666666668,0.1883333333333332,0.0002611111111111,0.2095238095238095,0.4242857142857143,0.2872727272727273,0.1545454545454545
269,5067.0,Poultry Products,"Chicken, broilers or fryers, drumstick, meat and skin, cooked, fried, batter",268.0,21.95,15.75,8.28,0.0,0.3,26.0,0.27,0.28,0.0,0.0,24.0,5.096,0.215,0.1119999999999999,17.0,0.076,1.35,20.0,0.052,147.0,21.9,2.33,0.0288888888888888,0.1588235294117647,0.1166666666666666,0.0,0.0,0.06,0.3185,0.1653846153846153,0.0933333333333333,0.0141666666666666,8.444444444444444e-05,0.0476190476190476,0.21,0.3981818181818181,0.2118181818181818
270,19104.0,Sweets,"Candies, fudge, vanilla with nuts",435.0,3.0,13.69,74.61,71.0,0.9,41.0,0.077,0.07,0.1,0.22,12.0,0.179,0.085,0.051,47.0,0.2189999999999999,0.41,24.0,0.466,73.0,2.2,0.56,0.0455555555555555,0.0452941176470588,0.0291666666666666,0.0011111111111111,0.0146666666666666,0.03,0.0111875,0.0653846153846153,0.0425,0.0391666666666666,0.0002433333333333,0.0571428571428571,0.1042857142857142,0.04,0.0509090909090909
271,11151.0,Vegetables and Vegetable Products,"Chicory, witloof, raw",17.0,0.9,0.1,4.0,0.0,3.1,1.0,0.042,0.0,2.8,0.0,37.0,0.16,0.027,0.062,19.0,0.051,0.24,10.0,0.1,26.0,0.2,0.16,0.0011111111111111,0.0247058823529411,0.0,0.0311111111111111,0.0,0.0925,0.01,0.0207692307692307,0.0516666666666666,0.0158333333333333,5.666666666666666e-05,0.0238095238095238,0.0371428571428571,0.0036363636363636,0.0145454545454545
272,11238.0,Vegetables and Vegetable Products,"Mushrooms, shiitake, raw",34.0,2.24,0.49,6.79,2.38,2.5,0.0,0.293,0.0,0.0,0.0,13.0,3.877,0.217,0.015,2.0,0.142,0.41,20.0,0.23,112.0,5.7,1.03,0.0,0.1723529411764705,0.0,0.0,0.0,0.0325,0.2423125,0.1669230769230769,0.0125,0.0016666666666666,0.0001577777777777,0.0476190476190476,0.16,0.1036363636363636,0.0936363636363636
273,11794.0,Vegetables and Vegetable Products,"Lambs quarters, cooked, boiled, drained, with salt",32.0,3.2,0.7,5.0,0.62,2.1,391.0,0.174,0.0,37.0,0.0,14.0,0.9,0.26,0.1,258.0,0.1969999999999999,0.7,23.0,0.525,45.0,0.9,0.3,0.4344444444444445,0.1023529411764705,0.0,0.4111111111111111,0.0,0.035,0.05625,0.2,0.0833333333333333,0.215,0.0002188888888888,0.0547619047619047,0.0642857142857142,0.0163636363636363,0.0272727272727272
274,11791.0,Vegetables and Vegetable Products,"Kale, frozen, cooked, boiled, drained, with salt",30.0,2.84,0.49,5.23,1.34,2.0,735.0,0.086,0.0,25.2,0.92,14.0,0.672,0.114,0.043,138.0,0.047,0.94,18.0,0.45,28.0,0.9,0.18,0.8166666666666667,0.0505882352941176,0.0,0.28,0.0613333333333333,0.035,0.042,0.0876923076923077,0.0358333333333333,0.115,5.222222222222222e-05,0.0428571428571428,0.04,0.0163636363636363,0.0163636363636363
275,11927.0,Vegetables and Vegetable Products,"Mountain yam, hawaii, cooked, steamed, with salt",82.0,1.73,0.08,19.99,0.0,0.0,0.0,0.209,0.0,0.0,0.0,12.0,0.13,0.0139999999999999,0.086,8.0,0.129,0.43,10.0,0.283,40.0,0.9,0.32,0.0,0.1229411764705882,0.0,0.0,0.0,0.03,0.008125,0.0107692307692307,0.0716666666666666,0.0066666666666666,0.0001433333333333,0.0238095238095238,0.0571428571428571,0.0163636363636363,0.029090909090909
276,7913.0,Sausages and Luncheon Meats,"Salami, pork, beef, less sodium",396.0,15.01,30.5,15.38,6.21,0.2,4.0,0.489,1.76,0.7,0.0,8.0,4.803,0.336,0.738,94.0,0.088,1.55,31.0,0.057,272.0,14.6,3.08,0.0044444444444444,0.2876470588235294,0.7333333333333334,0.0077777777777777,0.0,0.02,0.3001875,0.2584615384615385,0.615,0.0783333333333333,9.777777777777777e-05,0.0738095238095238,0.3885714285714285,0.2654545454545454,0.28
277,1193.0,Dairy and Egg Products,KRAFT BREAKSTONE'S Reduced Fat Sour Cream,152.0,4.5,12.0,6.5,6.4,0.1,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,161.0,0.0,0.06,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0122222222222222,0.0,0.0,0.0,0.0,0.0,0.1341666666666666,0.0,0.0,0.1571428571428571,0.0,0.0
278,11409.0,Vegetables and Vegetable Products,"Potatoes, frozen, french fried, par fried, extruded, prepared, heated in oven, without salt",333.0,3.55,18.71,39.68,0.0,3.2,0.0,0.213,0.0,6.2,0.0,22.0,2.665,0.037,0.08,12.0,0.04,1.66,23.0,0.285,96.0,0.6,0.41,0.0,0.1252941176470588,0.0,0.0688888888888888,0.0,0.055,0.1665625,0.0284615384615384,0.0666666666666666,0.01,4.444444444444445e-05,0.0547619047619047,0.1371428571428571,0.0109090909090909,0.0372727272727272
279,17421.0,"Lamb, Veal, and Game Products","Lamb, New Zealand, imported, tunnel-boned leg, chump off, shank off, separable lean and fat, cooked, slow roasted",208.0,23.41,12.68,0.03,0.0,0.0,7.0,0.253,1.49,0.0,0.4,0.0,5.457000000000001,0.23,0.107,4.0,0.143,1.64,24.0,0.012,201.0,4.4,3.45,0.0077777777777777,0.1488235294117647,0.6208333333333333,0.0,0.0266666666666666,0.0,0.3410625,0.1769230769230769,0.0891666666666666,0.0033333333333333,0.0001588888888888,0.0571428571428571,0.2871428571428571,0.08,0.3136363636363637
280,23270.0,Beef Products,"Beef, ribeye cap steak, boneless, separable lean only, trimmed to 0"" fat, choice, raw",187.0,19.46,11.4,1.75,0.0,0.0,2.0,0.39,3.21,0.0,0.0,3.0,3.509,0.2189999999999999,0.0819999999999999,6.0,0.143,2.64,24.0,0.0,210.0,25.5,7.8,0.0022222222222222,0.2294117647058824,1.3375,0.0,0.0,0.0075,0.2193125,0.1684615384615384,0.0683333333333333,0.005,0.0001588888888888,0.0571428571428571,0.3,0.4636363636363636,0.7090909090909091
281,31028.0,Vegetables and Vegetable Products,"Potatoes, yellow fleshed, hash brown, shredded, salt added in processing, frozen, unprepared",81.0,2.04,0.07,17.98,0.23,2.0,0.0,0.0,0.0,7.8,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0866666666666666,0.0,0.0,0.0,0.0,0.0,0.0075,0.0,0.0,0.0,0.0,0.0
282,28121.0,Baked Products,"KEEBLER, 100 Calorie RIGHT BITES, Sandies Shortbread Cookies, Fudge Dipped",462.0,4.1,20.1,72.4,27.0,13.2,0.0,0.02,0.0,0.0,0.0,0.0,1.9,0.17,0.24,0.0,0.0,3.1,17.0,0.0,80.0,0.0,0.5,0.0,0.0117647058823529,0.0,0.0,0.0,0.0,0.11875,0.1307692307692307,0.2,0.0,0.0,0.0404761904761904,0.1142857142857142,0.0,0.0454545454545454
283,18335.0,Baked Products,"Pie crust, standard-type, frozen, ready-to-bake, enriched, baked",508.0,6.5,28.59,56.24,4.23,3.3,0.0,0.045,0.0,0.0,0.54,102.0,3.45,0.155,0.3,21.0,0.0969999999999999,2.8,17.0,0.0,82.0,6.8,0.51,0.0,0.0264705882352941,0.0,0.0,0.036,0.255,0.215625,0.1192307692307692,0.25,0.0175,0.0001077777777777,0.0404761904761904,0.1171428571428571,0.1236363636363636,0.0463636363636363
284,11738.0,Vegetables and Vegetable Products,"Broadbeans, immature seeds, cooked, boiled, drained, with salt",62.0,4.8,0.5,10.1,0.0,0.0,14.0,0.0289999999999999,0.0,19.8,0.0,58.0,1.2,0.09,0.128,18.0,0.06,1.5,31.0,0.261,73.0,1.0,0.47,0.0155555555555555,0.0170588235294117,0.0,0.22,0.0,0.145,0.075,0.0692307692307692,0.1066666666666666,0.015,6.666666666666667e-05,0.0738095238095238,0.1042857142857142,0.0181818181818181,0.0427272727272727
285,28080.0,Baked Products,"KEEBLER, FUDGE SHOPPE, Deluxe Grahams Cookies",511.0,4.0,25.8,66.6,37.3,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.15,0.27,0.0,0.0,0.0,16.0,0.0,87.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.10625,0.1153846153846153,0.225,0.0,0.0,0.0380952380952381,0.1242857142857142,0.0,0.0181818181818181
286,11419.0,Vegetables and Vegetable Products,"Pumpkin leaves, cooked, boiled, drained, without salt",21.0,2.72,0.22,3.39,0.69,2.7,80.0,0.196,0.0,1.0,0.96,25.0,0.85,0.136,0.068,43.0,0.133,3.2,38.0,0.355,79.0,0.9,0.2,0.0888888888888888,0.1152941176470588,0.0,0.0111111111111111,0.064,0.0625,0.053125,0.1046153846153846,0.0566666666666666,0.0358333333333333,0.0001477777777777,0.0904761904761904,0.1128571428571428,0.0163636363636363,0.0181818181818181
287,5726.0,Poultry Products,"Turkey, thigh, from whole bird, enhanced, meat only, raw",114.0,19.27,4.12,0.15,0.1,0.0,13.0,0.425,2.05,0.0,0.12,0.0,5.745,0.247,0.06,15.0,0.106,0.9,21.0,0.01,191.0,22.4,2.68,0.0144444444444444,0.25,0.8541666666666666,0.0,0.008,0.0,0.3590625,0.19,0.05,0.0125,0.0001177777777777,0.05,0.2728571428571428,0.4072727272727272,0.2436363636363636
288,9383.0,Fruits and Fruit Juices,"Tangerines, (mandarin oranges), canned, juice pack, drained",38.0,0.75,0.04,9.41,8.25,1.2,66.0,0.043,0.0,33.9,0.15,5.0,0.445,0.031,0.088,12.0,0.0409999999999999,0.27,11.0,0.0,11.0,0.4,0.53,0.0733333333333333,0.0252941176470588,0.0,0.3766666666666666,0.01,0.0125,0.0278125,0.0238461538461538,0.0733333333333333,0.01,4.555555555555556e-05,0.0261904761904761,0.0157142857142857,0.0072727272727272,0.0481818181818181
289,36028.0,Restaurant Foods,"DENNY'S, coleslaw",183.0,0.97,15.03,10.88,8.16,1.3,42.0,0.102,0.0,13.2,0.93,0.0,0.263,0.059,0.027,32.0,0.019,0.34,9.0,0.151,29.0,2.9,0.2,0.0466666666666666,0.06,0.0,0.1466666666666666,0.062,0.0,0.0164375,0.0453846153846153,0.0225,0.0266666666666666,2.111111111111111e-05,0.0214285714285714,0.0414285714285714,0.0527272727272727,0.0181818181818181
290,43378.0,Pork Products,"Pork, cured, bacon, cooked, broiled, pan-fried or roasted, reduced sodium",541.0,37.04,41.78,1.43,0.0,0.0,11.0,0.349,1.23,0.0,0.31,2.0,11.099,0.264,0.4039999999999999,11.0,0.1639999999999999,1.44,33.0,0.022,533.0,62.0,3.5,0.0122222222222222,0.2052941176470588,0.5125000000000001,0.0,0.0206666666666666,0.005,0.6936875,0.203076923076923,0.3366666666666667,0.0091666666666666,0.0001822222222222,0.0785714285714285,0.7614285714285715,1.1272727272727272,0.3181818181818182
291,7077.0,Sausages and Luncheon Meats,"Smoked link sausage, pork and beef, nonfat dry milk added",313.0,13.28,27.61,1.92,0.0,0.0,0.0,0.18,1.57,0.0,0.0,2.0,2.845,0.214,0.193,41.0,0.09,1.47,16.0,0.038,137.0,13.9,1.96,0.0,0.1058823529411764,0.6541666666666667,0.0,0.0,0.005,0.1778125,0.1646153846153846,0.1608333333333333,0.0341666666666666,0.0001,0.0380952380952381,0.1957142857142857,0.2527272727272727,0.1781818181818182
292,8210.0,Breakfast Cereals,"Cereals ready-to-eat, QUAKER, QUAKER OAT CINNAMON LIFE",374.0,9.14,4.1,79.02,25.18,6.3,2.0,1.83,0.0,0.1,0.55,2227.0,18.22,1.55,1.37,387.0,0.0,23.22,90.0,0.0,390.0,0.0,13.78,0.0022222222222222,1.0764705882352943,0.0,0.0011111111111111,0.0366666666666666,5.5675,1.13875,1.1923076923076923,1.1416666666666668,0.3225,0.0,0.2142857142857142,0.5571428571428572,0.0,1.2527272727272727
293,28063.0,Baked Products,"KEEBLER, CLUB, Buttery Garlic Crackers",488.0,5.5,22.5,65.7,8.6,1.8,0.0,0.0,0.0,0.0,0.0,0.0,3.46,0.3,0.57,0.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21625,0.2307692307692307,0.475,0.0,0.0,0.0,0.2071428571428572,0.0,0.0
294,35040.0,American Indian/Alaska Native Foods,"Fish, herring eggs, Pacific, dry (Alaska Native)",312.0,60.4,6.6,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.17,0.05,29.0,0.0,0.0,0.0,0.0,808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25625,0.1307692307692307,0.0416666666666666,0.0241666666666666,0.0,0.0,1.1542857142857144,0.0,0.0
295,36039.0,Restaurant Foods,"Restaurant, family style, hash browns",197.0,2.49,8.99,26.59,1.38,2.7,0.0,0.203,0.0,0.0,0.55,0.0,2.17,0.048,0.0069999999999999,17.0,0.066,0.56,26.0,0.168,71.0,0.0,0.29,0.0,0.1194117647058823,0.0,0.0,0.0366666666666666,0.0,0.135625,0.0369230769230769,0.0058333333333333,0.0141666666666666,7.333333333333333e-05,0.0619047619047619,0.1014285714285714,0.0,0.0263636363636363
296,1227.0,Dairy and Egg Products,"Cheese, dry white, queso seco",325.0,24.51,24.35,2.04,0.55,0.0,226.0,0.091,1.7,0.0,0.49,0.0,0.083,0.23,0.038,661.0,0.027,0.18,27.0,0.018,475.0,22.4,3.28,0.2511111111111111,0.0535294117647058,0.7083333333333334,0.0,0.0326666666666666,0.0,0.0051875,0.1769230769230769,0.0316666666666666,0.5508333333333333,3e-05,0.0642857142857142,0.6785714285714286,0.4072727272727272,0.2981818181818181
297,1254.0,Dairy and Egg Products,"Cheese food, pasteurized process, American, without added vitamin D",330.0,16.86,25.63,8.56,5.59,0.0,240.0,0.102,1.33,0.0,0.63,7.0,0.155,0.36,0.035,682.0,0.034,0.26,27.0,0.025,438.0,19.6,2.31,0.2666666666666666,0.06,0.5541666666666667,0.0,0.042,0.0175,0.0096875,0.2769230769230769,0.0291666666666666,0.5683333333333334,3.777777777777778e-05,0.0642857142857142,0.6257142857142857,0.3563636363636364,0.21
298,28308.0,Baked Products,"Crackers, standard snack-type, with whole wheat",463.0,7.29,17.84,68.37,10.43,4.9,0.0,0.18,0.0,0.0,2.9,0.0,4.453,0.243,0.32,167.0,0.1969999999999999,3.65,47.0,0.916,356.0,8.7,1.11,0.0,0.1058823529411764,0.0,0.0,0.1933333333333333,0.0,0.2783125,0.1869230769230769,0.2666666666666666,0.1391666666666666,0.0002188888888888,0.1119047619047619,0.5085714285714286,0.1581818181818181,0.1009090909090909
299,5063.0,Poultry Products,"Chicken, broilers or fryers, breast, meat only, cooked, fried",187.0,33.44,4.71,0.51,0.0,0.0,7.0,0.64,0.37,0.0,0.42,4.0,14.782,0.125,0.079,16.0,0.054,1.14,31.0,0.021,246.0,26.2,1.08,0.0077777777777777,0.3764705882352941,0.1541666666666666,0.0,0.0279999999999999,0.01,0.923875,0.0961538461538461,0.0658333333333333,0.0133333333333333,6e-05,0.0738095238095238,0.3514285714285714,0.4763636363636364,0.0981818181818182
300,10926.0,Pork Products,"Pork, cured, ham with natural juices, slice, boneless, separable lean and fat, heated, pan-broil",118.0,20.89,3.4,1.04,1.04,0.0,13.0,0.504,0.42,0.0,0.22,1.0,7.374,0.217,0.513,6.0,0.272,0.93,22.0,0.026,321.0,36.9,2.13,0.0144444444444444,0.2964705882352941,0.175,0.0,0.0146666666666666,0.0025,0.460875,0.1669230769230769,0.4275000000000001,0.005,0.0003022222222222,0.0523809523809523,0.4585714285714286,0.6709090909090909,0.1936363636363636
301,11060.0,Vegetables and Vegetable Products,"Beans, snap, green, frozen, all styles, unprepared",39.0,1.79,0.21,7.54,2.21,2.6,27.0,0.044,0.0,12.9,0.42,15.0,0.496,0.091,0.098,42.0,0.049,0.85,22.0,0.369,32.0,0.6,0.26,0.03,0.0258823529411764,0.0,0.1433333333333333,0.0279999999999999,0.0375,0.031,0.0699999999999999,0.0816666666666666,0.035,5.444444444444445e-05,0.0523809523809523,0.0457142857142857,0.0109090909090909,0.0236363636363636
302,23185.0,Beef Products,"Beef, rib, back ribs, bone-in, separable lean only, trimmed to 0"" fat, select, raw",221.0,19.71,15.73,0.2,0.0,0.0,3.0,0.475,1.78,0.0,0.0,3.0,4.861000000000001,0.2319999999999999,0.091,9.0,0.068,1.86,20.0,0.0,138.0,19.2,4.75,0.0033333333333333,0.2794117647058824,0.7416666666666667,0.0,0.0,0.0075,0.3038125,0.1784615384615384,0.0758333333333333,0.0075,7.555555555555556e-05,0.0476190476190476,0.1971428571428571,0.349090909090909,0.4318181818181818
303,18969.0,Baked Products,"Cream puff, eclair, custard or cream filled, iced",334.0,4.41,18.52,37.43,22.05,0.9,23.0,0.0409999999999999,0.17,0.0,0.95,100.0,1.908,0.241,0.263,35.0,0.06,0.95,10.0,0.2239999999999999,71.0,15.5,0.45,0.0255555555555555,0.0241176470588235,0.0708333333333333,0.0,0.0633333333333333,0.25,0.11925,0.1853846153846153,0.2191666666666666,0.0291666666666666,6.666666666666667e-05,0.0238095238095238,0.1014285714285714,0.2818181818181818,0.0409090909090909
304,35028.0,American Indian/Alaska Native Foods,"Cockles, raw (Alaska Native)",79.0,13.5,0.7,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.2,0.01,30.0,0.0,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1538461538461538,0.0083333333333333,0.025,0.0,0.0,0.0,0.0,0.0
305,28176.0,Baked Products,"KELLOGG'S, POP-TARTS, Frosted Wild Grape Toaster Pastries",390.0,4.1,9.8,71.8,30.5,1.3,370.0,0.73,0.0,0.0,0.0,0.0,4.9,0.48,0.39,0.0,0.0,4.8,6.0,0.0,45.0,0.0,0.3,0.4111111111111111,0.4294117647058823,0.0,0.0,0.0,0.0,0.30625,0.3692307692307692,0.325,0.0,0.0,0.0142857142857142,0.0642857142857142,0.0,0.0272727272727272
